"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
27959,"false","Module4","A\,A\,A\,A\,A\,A\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUPR5FZ6D98S420Y3QA7","[object Object]","[object Object]","NA","NA",1512747546461,"lgc0"
80302,"false","Module4","A\,A\,A\,B\,B\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUPH7DWXYS6LITM2FZU3","[object Object]","[object Object]","NA","NA",1512747599178,"lgc0"
99077,"false","Module4","B\,A\,B\,A\,B\,A\,B\,A\,B\,A","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUPVIL0Z91WFX2D65MQ8","[object Object]","[object Object]","NA","NA",1512747617828,"lgc0"
115582,"false","Module4","A\,A\,A\,A\,A\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUPWJO8QBMC2H6G097IF","[object Object]","[object Object]","NA","NA",1512747634076,"lgc0"
