access, exit, bonus, terminated
AUP3YGBLMRCW6DTAQ97X, Ef9GY7TIqQNeRtgO, 4.45625, false
AUL9K5IMG7U1JZDFEBNA, ERtdXegBM2GFcCJ3, 2.25625, false
AU8K40BLH6FGXC2QDERA, EdTXU5x1sjGnOoe2, 2.27125, false
AU3G2JUFQZCWN5H71V8T, EG280ngFtSlixMue, 3.46625, false
