"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
"1332","false","resultModule4","1","A","0.80","NA","true","AUL9K5IMG7U1JZDFEBNA","[object Object]","[object Object]","NA","NA","1458859890081","lgc0"
"4835","false","resultModule4","7","B","1.95","NA","true","AU3G2JUFQZCWN5H71V8T","[object Object]","[object Object]","NA","NA","1458859907152","lgc0"
"4263","false","resultModule4","5","A","1.00","NA","true","AU8K40BLH6FGXC2QDERA","[object Object]","[object Object]","NA","NA","1458859909470","lgc0"
"6633","false","resultModule4","7","A","1.00","NA","true","AUP3YGBLMRCW6DTAQ97X","[object Object]","[object Object]","NA","NA","1458859909717","lgc0"
