"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
6315,"false",500,"A","AUMVFKS4AC2U8GON7ZRX","resultModule1","true","AU4GDJBSUOVLN39TFC7E","[object Object]","[object Object]","NA","NA",1506289971974,"lgc0"
16707,"false",500,"B","AU4GDJBSUOVLN39TFC7E","resultModule1","true","AUMVFKS4AC2U8GON7ZRX","[object Object]","[object Object]","NA","NA",1506289982234,"lgc0"
19791,"false",1000,"A","AU8D0AI1Z4T9Q76CGR3E","resultModule1","true","AUCHJB0D4OMIZ1LN9FEG","[object Object]","[object Object]","NA","NA",1506289986119,"lgc0"
27180,"false",0,"B","AUCHJB0D4OMIZ1LN9FEG","resultModule1","true","AU8D0AI1Z4T9Q76CGR3E","[object Object]","[object Object]","NA","NA",1506289992919,"lgc0"
