access, exit, bonus, terminated
AUMVFKS4AC2U8GON7ZRX, E9CthdE18efxDBLb, 4486.4375, false
AU8D0AI1Z4T9Q76CGR3E, ECGnAY5qtsmLewfl, 2586.4375, false
