"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
9379,"false",500,500,"A","AUMVFKS4AC2U8GON7ZRX","Module1","true","AU4GDJBSUOVLN39TFC7E","[object Object]","[object Object]","NA","NA",1506289123632,"lgc0"
9646,"false",500,500,"B","AU4GDJBSUOVLN39TFC7E","Module1","true","AUMVFKS4AC2U8GON7ZRX","[object Object]","[object Object]","NA","NA",1506289123668,"lgc0"
23117,"false",0,350,"B","AUCHJB0D4OMIZ1LN9FEG","Module1","true","AU8D0AI1Z4T9Q76CGR3E","[object Object]","[object Object]","NA","NA",1506289137318,"lgc0"
22689,"false",1000,0,"A","AU8D0AI1Z4T9Q76CGR3E","Module1","true","AUCHJB0D4OMIZ1LN9FEG","[object Object]","[object Object]","NA","NA",1506289137391,"lgc0"
