access, exit, bonus, terminated
AUF5R4AJ7V2LZWT68IGS, ExfUX8VnjYrDdMBW, 3.9725, false
AUHYFVJMTOL8R7ZKXDBG, ErdnIzKqOcjNk1ZJ, 2.9925, false
