"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
9886,"false","dataResult",23,"M",0,"B","true","AUBLMZ91STJO3WYR2Q7K","[object Object]","[object Object]","NA","NA",1489612992971,"lgc0"
21255,"false","dataResult",18,"F",2,"A","true","AUF5R4AJ7V2LZWT68IGS","[object Object]","[object Object]","NA","NA",1489613004523,"lgc0"
21639,"false","dataResult",25,"F",0,"B","true","AUJMR90ZXK4EQFDLSB8W","[object Object]","[object Object]","NA","NA",1489613004803,"lgc0"
44495,"false","dataResult",35,"F",2,"B","true","AUHYFVJMTOL8R7ZKXDBG","[object Object]","[object Object]","NA","NA",1489613028418,"lgc0"
