access, exit, bonus, terminated
AU4JSCQYFEDHWXGBIUP7, E3ABFOH2u7sW1fxX, 2.56375, false
AU3DGMEJFONVXQUCPW0A, EtG0nNLH5f4gYbDm, 3.13375, false
AU5IWF9KDZBSCYMQN841, EKluRJYXLS5qnHC8, 2.01875, false
AU3XCNV1WUP7HAQZEIB8, E5rluGkVNCUhgJzs, 2.73375, false
