"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
9554,"false","dataResult",19,"F",2,"A","true","AU4JSCQYFEDHWXGBIUP7","[object Object]","[object Object]","NA","NA",1489614700448,"lgc0"
29171,"false","dataResult",28,"M",4,"A","true","AU3XCNV1WUP7HAQZEIB8","[object Object]","[object Object]","NA","NA",1489614719878,"lgc0"
32158,"false","dataResult",20,"M",3,"A","true","AU3DGMEJFONVXQUCPW0A","[object Object]","[object Object]","NA","NA",1489614722765,"lgc0"
72058,"false","dataResult",25,"F",2,"B","true","AU5IWF9KDZBSCYMQN841","[object Object]","[object Object]","NA","NA",1489614762577,"lgc0"
