"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
12130,"false",0,"B","AU3XCNV1WUP7HAQZEIB8","resultModule1","true","AU5IWF9KDZBSCYMQN841","[object Object]","[object Object]","NA","NA",1489614930199,"lgc0"
16132,"false",1000,"A","AU5IWF9KDZBSCYMQN841","resultModule1","true","AU3XCNV1WUP7HAQZEIB8","[object Object]","[object Object]","NA","NA",1489614934006,"lgc0"
15183,"false",500,"A","AU3DGMEJFONVXQUCPW0A","resultModule1","true","AU4JSCQYFEDHWXGBIUP7","[object Object]","[object Object]","NA","NA",1489614934042,"lgc0"
17291,"false",500,"B","AU4JSCQYFEDHWXGBIUP7","resultModule1","true","AU3DGMEJFONVXQUCPW0A","[object Object]","[object Object]","NA","NA",1489614935143,"lgc0"
