access, exit, bonus, terminated
AU4KB8UXDHECP2GW1YFS, EXYo2lAN3BOZ8qDb, 2.5185, false
AUQG89CMDYW5BVISFANP, Eby5LUwV2KrTzlef, 3.6495, false
AUPR179G0VXI2CWLOSDF, EAkOvGS3bH2hLoRl, 2.8585, false
AUSKANGPEWVQRY4M8JF2, EK84GTYakQmuxNZE, 3.3235, false
