access, exit, bonus, terminated
AURQ94J1EPG3M7YKV826, EgnRFNuMIzKo1i5P, 4.75875, false
AUCG523NIJE1W690ZB7V, EpKlM5YxcHiNefgk, 3.83875, false
AUBIT5W1A4UPJR6XQMGY, E9MKvcAEeL3wrPIt, 3.40375, false
AUQW8BLTYZ9GK7VFDCOM, EqJtT3wGF8P1Obc2, 3.34875, false
