"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
"4515","false","500","A","AUQW8BLTYZ9GK7VFDCOM","resultModule1","true","AUBIT5W1A4UPJR6XQMGY","[object Object]","[object Object]","NA","NA","1458859603956","lgc0"
"4842","false","500","B","AUBIT5W1A4UPJR6XQMGY","resultModule1","true","AUQW8BLTYZ9GK7VFDCOM","[object Object]","[object Object]","NA","NA","1458859604982","lgc0"
"7862","false","10","B","AURQ94J1EPG3M7YKV826","resultModule1","true","AUCG523NIJE1W690ZB7V","[object Object]","[object Object]","NA","NA","1458859607427","lgc0"
"7647","false","990","A","AUCG523NIJE1W690ZB7V","resultModule1","true","AURQ94J1EPG3M7YKV826","[object Object]","[object Object]","NA","NA","1458859608656","lgc0"
