"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
27595,"false",300,0,"B","AUCT72Y6N4GBZJXKHPF8","Module1","true","AUV3DF97ZW0KGHY5TJRP","[object Object]","[object Object]","NA","NA",1488019561964,"lgc0"
27581,"false",700,300,"A","AUV3DF97ZW0KGHY5TJRP","Module1","true","AUCT72Y6N4GBZJXKHPF8","[object Object]","[object Object]","NA","NA",1488019561976,"lgc0"
27263,"false",980,20,"A","noone","Module1","true","AUINXFO4TE6HQ01CDRZ5","[object Object]","[object Object]","NA","NA",1488019562062,"lgc0"
