"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
20878,"false","dataResult",19,"M",2,"A","true","AUWP0HJARCIVG25YK4M9","[object Object]","[object Object]","NA","NA",1488020947685,"lgc0"
31174,"false","dataResult",24,"M",5,"B","true","AUV3DF97ZW0KGHY5TJRP","[object Object]","[object Object]","NA","NA",1488020958013,"lgc0"
34570,"false","dataResult",24,"F",7,"B","true","AUCT72Y6N4GBZJXKHPF8","[object Object]","[object Object]","NA","NA",1488020961461,"lgc0"
