"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
16914,"false","questionary3",3,"true","AUWP0HJARCIVG25YK4M9","[object Object]","[object Object]","NA","NA",1488021058239,"lgc0"
22091,"false","questionary3",16,"true","AUV3DF97ZW0KGHY5TJRP","[object Object]","[object Object]","NA","NA",1488021063476,"lgc0"
24027,"false","questionary3",17,"true","AUCT72Y6N4GBZJXKHPF8","[object Object]","[object Object]","NA","NA",1488021065475,"lgc0"
