"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
16465,"false","questionary3",3,"true","AUW52E6HG1RZBVMF4TD0","[object Object]","[object Object]","NA","NA",1489691255053,"lgc0"
17410,"false","questionary3",6,"true","AUFSKLBEG30PUW1CVT7N","[object Object]","[object Object]","NA","NA",1489691255512,"lgc0"
17316,"false","questionary3",18,"true","AU8RXEVINMBJLS4WZQ3D","[object Object]","[object Object]","NA","NA",1489691255817,"lgc0"
33279,"false","questionary3",14,"true","AUX54WFI3ZVG6PT1JAL2","[object Object]","[object Object]","NA","NA",1489691271554,"lgc0"
