"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
13205,"false",800,"A","AUX54WFI3ZVG6PT1JAL2","resultModule1","true","AU8RXEVINMBJLS4WZQ3D","[object Object]","[object Object]","NA","NA",1489691285545,"lgc0"
16854,"false",200,"B","AU8RXEVINMBJLS4WZQ3D","resultModule1","true","AUX54WFI3ZVG6PT1JAL2","[object Object]","[object Object]","NA","NA",1489691289120,"lgc0"
18225,"false",600,"A","AUW52E6HG1RZBVMF4TD0","resultModule1","true","AUFSKLBEG30PUW1CVT7N","[object Object]","[object Object]","NA","NA",1489691290260,"lgc0"
30000,"false","NA","NA","NA","NA","true","AUW52E6HG1RZBVMF4TD0","[object Object]","[object Object]","NA","NA",1489691302574,"lgc0"
