"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
11953,"false","questionary3",18,"true","AU4X63OAKJMPYFW0UZB9","[object Object]","[object Object]","NA","NA",1488025646560,"lgc0"
24018,"false","questionary3",18,"true","AUB74LVD2P6GCH5JI1YN","[object Object]","[object Object]","NA","NA",1488025658855,"lgc0"
29944,"false","questionary3",14,"true","AUH4GFEBVOI3D7P2QTYL","[object Object]","[object Object]","NA","NA",1488025664546,"lgc0"
62130,"false","questionary3",5,"true","AU9OUC4YAQV6SM0KI8PE","[object Object]","[object Object]","NA","NA",1488025697209,"lgc0"
