"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
6338,"false",750,"A","AUB74LVD2P6GCH5JI1YN","resultModule1","true","AU9OUC4YAQV6SM0KI8PE","[object Object]","[object Object]","NA","NA",1488025703968,"lgc0"
10632,"false",500,"A","AUH4GFEBVOI3D7P2QTYL","resultModule1","true","AU4X63OAKJMPYFW0UZB9","[object Object]","[object Object]","NA","NA",1488025709128,"lgc0"
17719,"false",250,"B","AU9OUC4YAQV6SM0KI8PE","resultModule1","true","AUB74LVD2P6GCH5JI1YN","[object Object]","[object Object]","NA","NA",1488025715522,"lgc0"
18904,"false",500,"B","AU4X63OAKJMPYFW0UZB9","resultModule1","true","AUH4GFEBVOI3D7P2QTYL","[object Object]","[object Object]","NA","NA",1488025716513,"lgc0"
