access, exit, bonus, terminated
AUB74LVD2P6GCH5JI1YN, Eed5VboGBgSr4C93, 3.7325, false
AU8YU7P3HXW5LEC61MZ9, EfAj3PG1WdLBbEzY, 2.2575, false
AU2TQ1FYLMRBD347I80H, E2xpk8XH3Et9uc7P, 2.9925, false
