"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
9400,"false",1000,"false",300,1650,1451.25,11,"K",5,"resultModule2","true","AU2ZVFNIW7O9TRMXSPAJ","[object Object]","[object Object]","NA",5,1518554446178,"lgc0"
18913,"false",0,"false",0,2550,2651.25,17,"G",5,"resultModule2","true","AU34IUXMVBNOWJG962L7","[object Object]","[object Object]","NA",5,1518554453434,"lgc0"
10491,"false",0,"false",0,2100,2201.25,14,"G",5,"resultModule2","true","AU5IWF9KDZBSCYMQN841","[object Object]","[object Object]","NA",5,1518554459651,"lgc0"
19440,"false",350,"false",105,1200,1196.25,8,"K",5,"resultModule2","true","AU8D0AI1Z4T9Q76CGR3E","[object Object]","[object Object]","NA",5,1518554467377,"lgc0"
