"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
23805,"false","questionary3",3,"true","AU34IUXMVBNOWJG962L7","[object Object]","[object Object]","NA","NA",1518554401521,"lgc0"
25806,"false","questionary3",1,"true","AU5IWF9KDZBSCYMQN841","[object Object]","[object Object]","NA","NA",1518554404142,"lgc0"
28918,"false","questionary3",12,"true","AU2ZVFNIW7O9TRMXSPAJ","[object Object]","[object Object]","NA","NA",1518554406702,"lgc0"
45935,"false","questionary3",5,"true","AU8D0AI1Z4T9Q76CGR3E","[object Object]","[object Object]","NA","NA",1518554423532,"lgc0"
