"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
8154,"false","dataResult",24,"F",5,"B","true","AU5IWF9KDZBSCYMQN841","[object Object]","[object Object]","NA","NA",1518554137004,"lgc0"
32586,"false","dataResult",27,"F",6,"A","true","AU34IUXMVBNOWJG962L7","[object Object]","[object Object]","NA","NA",1518554161277,"lgc0"
49285,"false","dataResult",45,"F",4,"A","true","AU2ZVFNIW7O9TRMXSPAJ","[object Object]","[object Object]","NA","NA",1518554178037,"lgc0"
135396,"false","dataResult",36,"F",3,"A","true","AU8D0AI1Z4T9Q76CGR3E","[object Object]","[object Object]","NA","NA",1518554264037,"lgc0"
