"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
6269,"false","dice",0,6,"true","AU5IWF9KDZBSCYMQN841","[object Object]","[object Object]","NA","NA",1518554095754,"lgc0"
6566,"false","dice",6,6,"true","AU8D0AI1Z4T9Q76CGR3E","[object Object]","[object Object]","NA","NA",1518554095855,"lgc0"
9951,"false","dice",3,3,"true","AU2ZVFNIW7O9TRMXSPAJ","[object Object]","[object Object]","NA","NA",1518554099948,"lgc0"
17500,"false","dice",6,6,"true","AU34IUXMVBNOWJG962L7","[object Object]","[object Object]","NA","NA",1518554107074,"lgc0"
