"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
38845,"false",990,10,"A","AU5IWF9KDZBSCYMQN841","Module1","true","AU8D0AI1Z4T9Q76CGR3E","[object Object]","[object Object]","NA","NA",1518552335704,"lgc0"
38941,"false",650,350,"A","AU34IUXMVBNOWJG962L7","Module1","true","AU2ZVFNIW7O9TRMXSPAJ","[object Object]","[object Object]","NA","NA",1518552335725,"lgc0"
38894,"false",10,0,"B","AU8D0AI1Z4T9Q76CGR3E","Module1","true","AU5IWF9KDZBSCYMQN841","[object Object]","[object Object]","NA","NA",1518552335750,"lgc0"
39008,"false",350,0,"B","AU2ZVFNIW7O9TRMXSPAJ","Module1","true","AU34IUXMVBNOWJG962L7","[object Object]","[object Object]","NA","NA",1518552335826,"lgc0"
