"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
4422,"false","resultModule4",9,"B","1.95","NA","true","AUWXNIPMOR4JHD5ZVUBF","[object Object]","[object Object]","NA","NA",1489690798357,"lgc0"
5350,"false","resultModule4",7,"B","1.95","NA","true","AU7UP3E5JLQWHFKGNM19","[object Object]","[object Object]","NA","NA",1489690799528,"lgc0"
3042,"false","resultModule4",5,"A","1.00","NA","true","AUMQ2KPLOGYCUJI5AEND","[object Object]","[object Object]","NA","NA",1489690806269,"lgc0"
6741,"false","resultModule4",4,"A","0.80","NA","true","AU5J9O3GHACP2IXE8RMW","[object Object]","[object Object]","NA","NA",1489690831139,"lgc0"
