"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
11439,"false",500,"A","AU5J9O3GHACP2IXE8RMW","resultModule1","true","AUWXNIPMOR4JHD5ZVUBF","[object Object]","[object Object]","NA","NA",1489690784843,"lgc0"
16318,"false",200,"B","AUMQ2KPLOGYCUJI5AEND","resultModule1","true","AU7UP3E5JLQWHFKGNM19","[object Object]","[object Object]","NA","NA",1489690789735,"lgc0"
17954,"false",800,"A","AU7UP3E5JLQWHFKGNM19","resultModule1","true","AUMQ2KPLOGYCUJI5AEND","[object Object]","[object Object]","NA","NA",1489690791572,"lgc0"
24224,"false",500,"B","AUWXNIPMOR4JHD5ZVUBF","resultModule1","true","AU5J9O3GHACP2IXE8RMW","[object Object]","[object Object]","NA","NA",1489690797660,"lgc0"
