"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
15970,"false","dataResult",20,"F",8,"B","true","AU7UP3E5JLQWHFKGNM19","[object Object]","[object Object]","NA","NA",1489690619995,"lgc0"
25990,"false","dataResult",23,"F",5,"A","true","AU5J9O3GHACP2IXE8RMW","[object Object]","[object Object]","NA","NA",1489690630246,"lgc0"
25768,"false","dataResult",22,"M",3,"B","true","AUWXNIPMOR4JHD5ZVUBF","[object Object]","[object Object]","NA","NA",1489690630554,"lgc0"
85003,"false","dataResult",19,"M",3,"B","true","AUMQ2KPLOGYCUJI5AEND","[object Object]","[object Object]","NA","NA",1489690689261,"lgc0"
