access, exit, bonus, terminated
AU4ZJSWE97NYIVRA5LGU, EGbnHz2YDgEJd6pk, 4.17875, false
AUXWDL2MC8YB9U7S5FAQ, ExoSjwEa08u2IbY6, 3.82375, false
AU4G1YSBXHL2PQVO9WNI, EOyYaTeZChAlLjK5, 3.55375, false
AUTAWLKOZ6J2P719SR5V, EBqdFhSaDbrvliXm, 5.54375, false
