"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
"14327","false","dataResult","33","F","0","A","true","AU4G1YSBXHL2PQVO9WNI","[object Object]","[object Object]","NA","NA","1458859524637","lgc0"
"16772","false","dataResult","39","M","4","B","true","AUTAWLKOZ6J2P719SR5V","[object Object]","[object Object]","NA","NA","1458859526115","lgc0"
"16398","false","dataResult","31","M","7","A","true","AUXWDL2MC8YB9U7S5FAQ","[object Object]","[object Object]","NA","NA","1458859526840","lgc0"
"25350","false","dataResult","26","F","1","B","true","AU4ZJSWE97NYIVRA5LGU","[object Object]","[object Object]","NA","NA","1458859534706","lgc0"
