"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
40641,"false","Module4","A\,A\,A\,A\,B\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUU46BNG5QOEXP1VFIW0","[object Object]","[object Object]","NA","NA",1488036111998,"lgc0"
53146,"false","Module4","A\,B\,B\,A\,A\,A\,B\,B\,A\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUVY0NL8FJM9R2TC1O57","[object Object]","[object Object]","NA","NA",1488036124027,"lgc0"
58624,"false","Module4","A\,A\,A\,A\,B\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUIMGTYB839D07JCEVHR","[object Object]","[object Object]","NA","NA",1488036129601,"lgc0"
180007,"false","Module4","A\,A\,A\,A\,B\,B\,B\,B\,B\,-","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU3CSW8MJT12O9P0HLA6","[object Object]","[object Object]","NA","NA",1488036250785,"lgc0"
