"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
24726,"false","dataResult",22,"F",2,"A","true","AU3CSW8MJT12O9P0HLA6","[object Object]","[object Object]","NA","NA",1488036275754,"lgc0"
24753,"false","dataResult",19,"M",5,"B","true","AUIMGTYB839D07JCEVHR","[object Object]","[object Object]","NA","NA",1488036276050,"lgc0"
26186,"false","dataResult",20,"M",4,"B","true","AUU46BNG5QOEXP1VFIW0","[object Object]","[object Object]","NA","NA",1488036278038,"lgc0"
36619,"false","dataResult",21,"F",7,"A","true","AUVY0NL8FJM9R2TC1O57","[object Object]","[object Object]","NA","NA",1488036287810,"lgc0"
