"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
9146,"false","questionary3",18,"true","AUIMGTYB839D07JCEVHR","[object Object]","[object Object]","NA","NA",1488036371980,"lgc0"
12384,"false","questionary3",17,"true","AUVY0NL8FJM9R2TC1O57","[object Object]","[object Object]","NA","NA",1488036374856,"lgc0"
21693,"false","questionary3",10,"true","AUU46BNG5QOEXP1VFIW0","[object Object]","[object Object]","NA","NA",1488036384643,"lgc0"
46381,"false","questionary3",4,"true","AU3CSW8MJT12O9P0HLA6","[object Object]","[object Object]","NA","NA",1488036408752,"lgc0"
