"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
4992,"false",100,"B","AUBIT5W1A4UPJR6XQMGY","resultModule1","true","AUQW8BLTYZ9GK7VFDCOM","[object Object]","[object Object]","NA","NA",1505741776805,"lgc0"
8582,"false",900,"A","AUQW8BLTYZ9GK7VFDCOM","resultModule1","true","AUBIT5W1A4UPJR6XQMGY","[object Object]","[object Object]","NA","NA",1505741781196,"lgc0"
13940,"false",600,"A","noone","resultModule1","true","AUCG523NIJE1W690ZB7V","[object Object]","[object Object]","NA","NA",1505741785795,"lgc0"
