"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
5107,"false","resultModule4",6,"A","0.80","NA","true","AUQW8BLTYZ9GK7VFDCOM","[object Object]","[object Object]","NA","NA",1505741786731,"lgc0"
7405,"false","resultModule4",6,"A","0.80","NA","true","AUBIT5W1A4UPJR6XQMGY","[object Object]","[object Object]","NA","NA",1505741794680,"lgc0"
11433,"false","resultModule4",3,"A","0.80","NA","true","AUCG523NIJE1W690ZB7V","[object Object]","[object Object]","NA","NA",1505741812728,"lgc0"
