"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
4084,"false",1800,"false",180,1800,1735,12,"K",4,"resultModule2","true","AUQW8BLTYZ9GK7VFDCOM","[object Object]","[object Object]","NA",4,1505741781253,"lgc0"
4151,"false",0,"false",0,2700,2815,18,"G",4,"resultModule2","true","AUBIT5W1A4UPJR6XQMGY","[object Object]","[object Object]","NA",4,1505741786300,"lgc0"
14730,"false",1650,"false",165,1650,1600,11,"G",4,"resultModule2","true","AUCG523NIJE1W690ZB7V","[object Object]","[object Object]","NA",4,1505741800908,"lgc0"
