"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
14045,"false","questionary3",17,"true","AUPFEQ9B7DKMG45IR2Z6","[object Object]","[object Object]","NA","NA",1488026562544,"lgc0"
23241,"false","questionary3",3,"true","AU0G1XAT98KVQC25YD63","[object Object]","[object Object]","NA","NA",1488026571887,"lgc0"
45803,"false","questionary3",13,"true","AU2TQ1FYLMRBD347I80H","[object Object]","[object Object]","NA","NA",1488026594818,"lgc0"
