"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
3200,"false","Module2",4,1950,1995,13,0,"false",0,1950,0.3,"true","AUPFEQ9B7DKMG45IR2Z6","[object Object]","[object Object]","NA",4,1488025608977,"lgc0"
3359,"false","Module2",4,1950,1995,13,0,"false",0,1950,0.3,"true","AU0G1XAT98KVQC25YD63","[object Object]","[object Object]","NA",4,1488025609883,"lgc0"
6671,"false","Module2",4,1500,1410,10,450,"false",135,1365,0.3,"true","AU2TQ1FYLMRBD347I80H","[object Object]","[object Object]","NA",4,1488025612871,"lgc0"
