"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
23174,"false",10,200,"B","AU0G1XAT98KVQC25YD63","Module1","true","AU2TQ1FYLMRBD347I80H","[object Object]","[object Object]","NA","NA",1488024969149,"lgc0"
24480,"false",990,10,"A","AU2TQ1FYLMRBD347I80H","Module1","true","AU0G1XAT98KVQC25YD63","[object Object]","[object Object]","NA","NA",1488024969152,"lgc0"
48399,"false",900,100,"A","noone","Module1","true","AUPFEQ9B7DKMG45IR2Z6","[object Object]","[object Object]","NA","NA",1488024992466,"lgc0"
