"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
43450,"false","questionary2","2\,1\,1\,3\,3\,2\,2\,1\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU1GUFTK8EIBCQHSR9ZN","[object Object]","[object Object]","NA","NA",1489614595595,"lgc0"
52438,"false","questionary2","2\,1\,3\,3\,3\,1\,1\,2\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU9PME48Y7CI2DQAUK6R","[object Object]","[object Object]","NA","NA",1489614604220,"lgc0"
95045,"false","questionary2","1\,3\,3\,2\,4\,1\,1\,1\,3\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU7K9N6GJ1I84Y2D5XFC","[object Object]","[object Object]","NA","NA",1489614646701,"lgc0"
121972,"false","questionary2","3\,2\,2\,4\,2\,2\,4\,1\,3\,3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUO51XC2MNTS9KJYZ6DE","[object Object]","[object Object]","NA","NA",1489614673660,"lgc0"
