"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
18007,"false","questionary3",18,"true","AUO51XC2MNTS9KJYZ6DE","[object Object]","[object Object]","NA","NA",1489614692147,"lgc0"
20519,"false","questionary3",18,"true","AU1GUFTK8EIBCQHSR9ZN","[object Object]","[object Object]","NA","NA",1489614694992,"lgc0"
22997,"false","questionary3",13,"true","AU9PME48Y7CI2DQAUK6R","[object Object]","[object Object]","NA","NA",1489614697337,"lgc0"
38957,"false","questionary3",17,"true","AU7K9N6GJ1I84Y2D5XFC","[object Object]","[object Object]","NA","NA",1489614713152,"lgc0"
