access, exit, bonus, terminated
AUCG523NIJE1W690ZB7V, EpKlM5YxcHiNefgk, 4.20575, false
AUQW8BLTYZ9GK7VFDCOM, EqJtT3wGF8P1Obc2, 3.13575, false
AUBIT5W1A4UPJR6XQMGY, E9MKvcAEeL3wrPIt, 2.60275, false
AUMZO301CKS56HALGU8X, EgXZQzpT3U9RIMyN, 3.00575, false
