"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
53536,"false","Module4","A\,A\,A\,A\,A\,A\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUBIT5W1A4UPJR6XQMGY","[object Object]","[object Object]","NA","NA",1488022383053,"lgc0"
81805,"false","Module4","A\,A\,A\,A\,A\,A\,A\,A\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUMZO301CKS56HALGU8X","[object Object]","[object Object]","NA","NA",1488022410991,"lgc0"
83870,"false","Module4","A\,A\,A\,A\,A\,A\,A\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUQW8BLTYZ9GK7VFDCOM","[object Object]","[object Object]","NA","NA",1488022417019,"lgc0"
111489,"false","Module4","A\,A\,A\,A\,A\,A\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUCG523NIJE1W690ZB7V","[object Object]","[object Object]","NA","NA",1488022440615,"lgc0"
