"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
"4437","false","resultModule4","5","B","0.05","NA","true","AUCKU05JXQIYL3WTFR1S","[object Object]","[object Object]","NA","NA","1458863604296","lgc0"
"7493","false","resultModule4","3","A","1.00","NA","true","AUHTSLYMJ4U6DQNE58IW","[object Object]","[object Object]","NA","NA","1458863604723","lgc0"
"8809","false","resultModule4","2","B","0.05","NA","true","AUIMGTYB839D07JCEVHR","[object Object]","[object Object]","NA","NA","1458863611674","lgc0"
"9111","false","resultModule4","3","A","1.00","NA","true","AU7OY0MBZV6GFCRNK3L5","[object Object]","[object Object]","NA","NA","1458863616450","lgc0"
