"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
"10730","false","dataResult","50","F","1","A","true","AUHTSLYMJ4U6DQNE58IW","[object Object]","[object Object]","NA","NA","1458863501986","lgc0"
"19870","false","dataResult","31","F","5","A","true","AUCKU05JXQIYL3WTFR1S","[object Object]","[object Object]","NA","NA","1458863508958","lgc0"
"24111","false","dataResult","31","F","2","A","true","AU7OY0MBZV6GFCRNK3L5","[object Object]","[object Object]","NA","NA","1458863513254","lgc0"
"24264","false","dataResult","28","M","5","A","true","AUIMGTYB839D07JCEVHR","[object Object]","[object Object]","NA","NA","1458863513501","lgc0"
