access, exit, bonus, terminated
AUCKU05JXQIYL3WTFR1S, EvGNErlxc6tzY0gu, 1.548625, false
AUHTSLYMJ4U6DQNE58IW, EcqOSHwmxv017afb, 1.967125, false
AU7OY0MBZV6GFCRNK3L5, EZTQL04fx2UiKudN, 2.842125, false
AUIMGTYB839D07JCEVHR, EqNCeKumnHzVvShy, 1.842125, false
