access, exit, bonus, terminated
AUTQ0FP8EBMVYJS4UR3I, ESz7yqE6iHcXP3wU, 3060.625, false
AUZB4QMU0XLW7PGS2VEF, EGt5whyA89ZKI3ea, 3005.625, false
AU8AEXDS1UP7OW63J54C, EOo6FTZDIL4v5GxU, 2785.625, false
AUBWILR1QU6OEYP3AV0M, EnGARi8SFoharQt0, 3723.125, false
