"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
4583,"false","dice",4,4,"true","AUZB4QMU0XLW7PGS2VEF","[object Object]","[object Object]","NA","NA",1505740681266,"lgc0"
9781,"false","dice",4,4,"true","AUBWILR1QU6OEYP3AV0M","[object Object]","[object Object]","NA","NA",1505740685346,"lgc0"
11608,"false","dice",1,1,"true","AUTQ0FP8EBMVYJS4UR3I","[object Object]","[object Object]","NA","NA",1505740687638,"lgc0"
37909,"false","dice",2,5,"true","AU8AEXDS1UP7OW63J54C","[object Object]","[object Object]","NA","NA",1505740713002,"lgc0"
