"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
2821,"false","resultModule4",3,"A","0.80","NA","true","AU0ODT5AE89UXFBM3L2N","[object Object]","[object Object]","NA","NA",1488029722758,"lgc0"
12714,"false","resultModule4",6,"A","1.00","NA","true","AUJ69SM7A4NGOL5KZHPD","[object Object]","[object Object]","NA","NA",1488029728634,"lgc0"
5645,"false","resultModule4",1,"A","0.80","NA","true","AUMQ7KD62U5GVW9ZA381","[object Object]","[object Object]","NA","NA",1488029730467,"lgc0"
12082,"false","resultModule4",2,"A","0.80","NA","true","AU1SK8IMNP934ZGA7R2T","[object Object]","[object Object]","NA","NA",1488029732252,"lgc0"
