"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
11540,"false","questionary3",18,"true","AU1SK8IMNP934ZGA7R2T","[object Object]","[object Object]","NA","NA",1488029688047,"lgc0"
18248,"false","questionary3",10,"true","AUJ69SM7A4NGOL5KZHPD","[object Object]","[object Object]","NA","NA",1488029694614,"lgc0"
21449,"false","questionary3",4,"true","AU0ODT5AE89UXFBM3L2N","[object Object]","[object Object]","NA","NA",1488029697827,"lgc0"
22765,"false","questionary3",17,"true","AUMQ7KD62U5GVW9ZA381","[object Object]","[object Object]","NA","NA",1488029699151,"lgc0"
