"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
6284,"false",1200,"false",360,1200,1050.375,8,"K",5,"resultModule2","true","AUJ69SM7A4NGOL5KZHPD","[object Object]","[object Object]","NA",5,1488029715733,"lgc0"
5654,"false",95,"false",28.5,1050,1231.875,7,"G",5,"resultModule2","true","AU0ODT5AE89UXFBM3L2N","[object Object]","[object Object]","NA",5,1488029719717,"lgc0"
10761,"false",10,"false",3,1200,1407.375,8,"G",5,"resultModule2","true","AU1SK8IMNP934ZGA7R2T","[object Object]","[object Object]","NA",5,1488029719847,"lgc0"
9592,"false",1500,"false",450,1650,1410.375,11,"K",5,"resultModule2","true","AUMQ7KD62U5GVW9ZA381","[object Object]","[object Object]","NA",5,1488029724592,"lgc0"
