"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
9136,"false",500,"A","AUJ69SM7A4NGOL5KZHPD","resultModule1","true","AU1SK8IMNP934ZGA7R2T","[object Object]","[object Object]","NA","NA",1488029708716,"lgc0"
9803,"false",500,"B","AU1SK8IMNP934ZGA7R2T","resultModule1","true","AUJ69SM7A4NGOL5KZHPD","[object Object]","[object Object]","NA","NA",1488029709250,"lgc0"
14433,"false",950,"A","AUMQ7KD62U5GVW9ZA381","resultModule1","true","AU0ODT5AE89UXFBM3L2N","[object Object]","[object Object]","NA","NA",1488029713848,"lgc0"
15416,"false",50,"B","AU0ODT5AE89UXFBM3L2N","resultModule1","true","AUMQ7KD62U5GVW9ZA381","[object Object]","[object Object]","NA","NA",1488029714797,"lgc0"
