"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
4803,"false",1000,"A","AUMVFKS4AC2U8GON7ZRX","resultModule1","true","AUWA5XHZ367OJ2RMDIBY","[object Object]","[object Object]","NA","NA",1505087225568,"lgc0"
18303,"false",0,"B","AU2X1ESN4IQ6HDZ3BL90","resultModule1","true","AU8D0AI1Z4T9Q76CGR3E","[object Object]","[object Object]","NA","NA",1505087238928,"lgc0"
30000,"false","NA","NA","NA","NA","true","AU2X1ESN4IQ6HDZ3BL90","[object Object]","[object Object]","NA","NA",1505087250952,"lgc0"
