"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
6321,"false",1000,"A","AUKVJS508X7CIWHQPOAN","resultModule1","true","AU8K40BLH6FGXC2QDERA","[object Object]","[object Object]","NA","NA",1505740655829,"lgc0"
6960,"false",0,"B","AU8K40BLH6FGXC2QDERA","resultModule1","true","AUKVJS508X7CIWHQPOAN","[object Object]","[object Object]","NA","NA",1505740656416,"lgc0"
11084,"false",980,"A","AUP3YGBLMRCW6DTAQ97X","resultModule1","true","AU1PY72VN5CIW9EXAJRF","[object Object]","[object Object]","NA","NA",1505740660553,"lgc0"
14458,"false",20,"B","AU1PY72VN5CIW9EXAJRF","resultModule1","true","AUP3YGBLMRCW6DTAQ97X","[object Object]","[object Object]","NA","NA",1505740664054,"lgc0"
