"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
3373,"false","resultModule4",8,"B","1.95","NA","true","AUM9KV1OUR6DGIE743T2","[object Object]","[object Object]","NA","NA",1506298218801,"lgc0"
2777,"false","resultModule4",9,"B","1.95","NA","true","AUS3D7TXELPZUGNMYH56","[object Object]","[object Object]","NA","NA",1506298226739,"lgc0"
7003,"false","resultModule4",7,"B","1.95","NA","true","AUP2FX4V7WDBN690R58O","[object Object]","[object Object]","NA","NA",1506298233446,"lgc0"
5510,"false","resultModule4",2,"A","0.80","NA","true","AUT75PZO24SJFAQW8EHI","[object Object]","[object Object]","NA","NA",1506298236294,"lgc0"
