"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
4599,"false","resultModule4",7,"B","1.95","NA","true","AU8HRPI3EMV1ZYXNGUJA","[object Object]","[object Object]","NA","NA",1489614281461,"lgc0"
6271,"false","resultModule4",4,"B","1.95","NA","true","AUUOMIYPARVBLJHS9WQ4","[object Object]","[object Object]","NA","NA",1489614296126,"lgc0"
6055,"false","resultModule4",8,"B","1.95","NA","true","AU4UEKRX0BW2ZG5I8O3F","[object Object]","[object Object]","NA","NA",1489614312430,"lgc0"
6751,"false","resultModule4",2,"A","0.80","NA","true","AUTM0NIPBFZC3S91YL7J","[object Object]","[object Object]","NA","NA",1489614313989,"lgc0"
