"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
2562,"false",750,"A","AUXWDL2MC8YB9U7S5FAQ","resultModule1","true","AU4ZJSWE97NYIVRA5LGU","[object Object]","[object Object]","NA","NA",1506290173079,"lgc0"
9055,"false",500,"B","AUWP0HJARCIVG25YK4M9","resultModule1","true","AUCT72Y6N4GBZJXKHPF8","[object Object]","[object Object]","NA","NA",1506290179348,"lgc0"
11022,"false",500,"A","AUCT72Y6N4GBZJXKHPF8","resultModule1","true","AUWP0HJARCIVG25YK4M9","[object Object]","[object Object]","NA","NA",1506290180780,"lgc0"
12276,"false",250,"B","AU4ZJSWE97NYIVRA5LGU","resultModule1","true","AUXWDL2MC8YB9U7S5FAQ","[object Object]","[object Object]","NA","NA",1506290182312,"lgc0"
