"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
9095,"false","dice",6,6,"true","AUMQ7KD62U5GVW9ZA381","[object Object]","[object Object]","NA","NA",1506291563399,"lgc0"
18241,"false","dice",4,4,"true","AUT75PZO24SJFAQW8EHI","[object Object]","[object Object]","NA","NA",1506291572135,"lgc0"
26488,"false","dice",1,5,"true","AUP2FX4V7WDBN690R58O","[object Object]","[object Object]","NA","NA",1506291581279,"lgc0"
