"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
6314,"false",1050,"true",315,1050,872.5,7,"K",1,"resultModule2","true","AUMQ7KD62U5GVW9ZA381","[object Object]","[object Object]","NA",1,1506291678051,"lgc0"
6815,"false",0,"false",0,450,587.5,3,"G",1,"resultModule2","true","AUP2FX4V7WDBN690R58O","[object Object]","[object Object]","NA",1,1506291678594,"lgc0"
36,"false","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUT75PZO24SJFAQW8EHI","[object Object]","[object Object]","NA","NA",1506291778241,"lgc0"
