"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
3115,"false","Module2",6,1200,1179.625,8,1200,"false",120,1080,0.1,"true","AU1ZORBXWHSV9T54Y8LP","[object Object]","[object Object]","NA",6,1514997348947,"lgc0"
4686,"false","Module2",6,1200,1179.625,8,1200,"false",120,1080,0.1,"true","AU2TQ1FYLMRBD347I80H","[object Object]","[object Object]","NA",6,1514997350354,"lgc0"
4367,"false","Module2",6,900,909.625,6,900,"false",90,810,0.1,"true","AU1GUFTK8EIBCQHSR9ZN","[object Object]","[object Object]","NA",6,1514997350721,"lgc0"
5759,"false","Module2",6,1200,1231.125,8,685,"false",68.5,1131.5,0.1,"true","AU15B2A7CMUOLZ3EI4V6","[object Object]","[object Object]","NA",6,1514997351376,"lgc0"
