"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
8025,"false","Module2",1,1050,1046.25,7,700,"false",70,980,0.1,"true","AU15B2A7CMUOLZ3EI4V6","[object Object]","[object Object]","NA",1,1514996876693,"lgc0"
10633,"false","Module2",1,300,336.25,2,300,"false",30,270,0.1,"true","AU1GUFTK8EIBCQHSR9ZN","[object Object]","[object Object]","NA",1,1514996879316,"lgc0"
12351,"false","Module2",1,900,876.25,6,900,"false",90,810,0.1,"true","AU1ZORBXWHSV9T54Y8LP","[object Object]","[object Object]","NA",1,1514996881154,"lgc0"
30014,"false","Module2",1,750,741.25,5,750,"false",75,675,0.1,"true","AU2TQ1FYLMRBD347I80H","[object Object]","[object Object]","NA",1,1514996898765,"lgc0"
