"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
38249,"false","questionary2","3\,2\,3\,4\,2\,1\,1\,2\,2\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUH0N32TA6DGE4SUV1FO","[object Object]","[object Object]","NA","NA",1488039948873,"lgc0"
69247,"false","questionary2","2\,1\,2\,3\,1\,1\,1\,1\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUUGPB8DISTOVC4XJYRW","[object Object]","[object Object]","NA","NA",1488039980188,"lgc0"
119673,"false","questionary2","3\,1\,2\,3\,1\,1\,1\,1\,3\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUNA950ME3SYLJOI12R7","[object Object]","[object Object]","NA","NA",1488040030567,"lgc0"
123601,"false","questionary2","2\,1\,3\,3\,3\,1\,4\,1\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU7KPGVJZH0UX521D6LO","[object Object]","[object Object]","NA","NA",1488040034035,"lgc0"
